x,y_obs,weight,y_calc,y_bkg,Q
48.7638,0.3125,1,0.302957,0.300062,3.36748
48.784,0.298958,1,0.302997,0.300075,3.36879
48.8043,0.295833,1,0.303038,0.300087,3.37011
48.8245,0.284375,1,0.303081,0.300101,3.37142
48.8447,0.345833,1,0.303123,0.300114,3.37273
48.8649,0.286458,1,0.303167,0.300128,3.37404
48.8852,0.326042,1,0.303212,0.300142,3.37535
48.9054,0.313542,1,0.303257,0.300157,3.37666
48.9256,0.341667,1,0.303303,0.300172,3.37797
48.9458,0.311458,1,0.303351,0.300188,3.37928
48.9661,0.328125,1,0.303399,0.300204,3.38059
48.9863,0.328125,1,0.303447,0.30022,3.3819
49.0065,0.327083,1,0.303497,0.300237,3.38321
49.0267,0.26875,1,0.303548,0.300254,3.38452
49.047,0.304167,1,0.303599,0.300271,3.38583
49.0672,0.297917,1,0.303652,0.300289,3.38714
49.0874,0.284375,1,0.303705,0.300307,3.38845
49.1076,0.301042,1,0.30376,0.300326,3.38976
49.1279,0.314583,1,0.303815,0.300345,3.39107
49.1481,0.30625,1,0.303871,0.300364,3.39238
49.1683,0.31875,1,0.303929,0.300384,3.39369
49.1886,0.264583,1,0.303987,0.300404,3.395
49.2088,0.313542,1,0.304046,0.300424,3.39631
49.229,0.311458,1,0.304106,0.300445,3.39762
49.2492,0.276042,1,0.304168,0.300466,3.39893
49.2695,0.282292,1,0.30423,0.300488,3.40024
49.2897,0.260417,1,0.304293,0.30051,3.40154
49.3099,0.317708,1,0.304358,0.300532,3.40285
49.3301,0.335417,1,0.304423,0.300555,3.40416
49.3504,0.302083,1,0.30449,0.300578,3.40547
49.3706,0.272917,1,0.304557,0.300602,3.40678
49.3908,0.294792,1,0.304626,0.300626,3.40809
49.411,0.29375,1,0.304696,0.30065,3.40939
49.4313,0.323958,1,0.304767,0.300674,3.4107
49.4515,0.316667,1,0.30484,0.300699,3.41201
49.4717,0.282292,1,0.304913,0.300725,3.41332
49.4919,0.296875,1,0.304988,0.300751,3.41463
49.5122,0.2875,1,0.305064,0.300777,3.41593
49.5324,0.290625,1,0.305141,0.300803,3.41724
49.5526,0.323958,1,0.305219,0.30083,3.41855
49.5728,0.3,1,0.305299,0.300857,3.41986
49.5931,0.319792,1,0.30538,0.300885,3.42116
49.6133,0.307292,1,0.305463,0.300913,3.42247
49.6335,0.30625,1,0.305547,0.300941,3.42378
49.6538,0.333333,1,0.305632,0.30097,3.42508
49.674,0.286458,1,0.305718,0.300999,3.42639
49.6942,0.325,1,0.305806,0.301028,3.4277
49.7144,0.286458,1,0.305896,0.301058,3.429
49.7347,0.332292,1,0.305987,0.301088,3.43031
49.7549,0.2875,1,0.306079,0.301118,3.43162
49.7751,0.329167,1,0.306173,0.301149,3.43292
49.7953,0.303125,1,0.306269,0.30118,3.43423
49.8156,0.295833,1,0.306366,0.301212,3.43553
49.8358,0.322917,1,0.306465,0.301244,3.43684
49.856,0.319792,1,0.306565,0.301276,3.43815
49.8762,0.294792,1,0.306668,0.301308,3.43945
49.8965,0.308333,1,0.306772,0.301341,3.44076
49.9167,0.325,1,0.306877,0.301375,3.44206
49.9369,0.326042,1,0.306985,0.301408,3.44337
49.9571,0.290625,1,0.307094,0.301442,3.44467
49.9774,0.286458,1,0.307205,0.301477,3.44598
49.9976,0.289583,1,0.307319,0.301511,3.44728
50.0178,0.327083,1,0.307434,0.301546,3.44859
50.038,0.254167,1,0.307551,0.301582,3.44989
50.0583,0.305208,1,0.30767,0.301617,3.4512
50.0785,0.28125,1,0.307791,0.301653,3.4525
50.0987,0.291667,1,0.307915,0.30169,3.45381
50.119,0.291667,1,0.308041,0.301727,3.45511
50.1392,0.291667,1,0.308169,0.301764,3.45641
50.1594,0.305208,1,0.308299,0.301801,3.45772
50.1796,0.3,1,0.308432,0.301839,3.45902
50.1999,0.303125,1,0.308567,0.301877,3.46033
50.2201,0.289583,1,0.308704,0.301916,3.46163
50.2403,0.279167,1,0.308845,0.301954,3.46293
50.2605,0.302083,1,0.308987,0.301993,3.46424
50.2808,0.290625,1,0.309133,0.302033,3.46554
50.301,0.328125,1,0.309281,0.302073,3.46684
50.3212,0.327083,1,0.309432,0.302113,3.46815
50.3414,0.295833,1,0.309586,0.302153,3.46945
50.3617,0.269792,1,0.309743,0.302194,3.47075
50.3819,0.297917,1,0.309903,0.302235,3.47206
50.4021,0.29375,1,0.310067,0.302277,3.47336
50.4223,0.321875,1,0.310233,0.302319,3.47466
50.4426,0.327083,1,0.310403,0.302361,3.47596
50.4628,0.296875,1,0.310576,0.302403,3.47727
50.483,0.309375,1,0.310753,0.302446,3.47857
50.5032,0.305208,1,0.310934,0.302489,3.47987
50.5235,0.310417,1,0.311118,0.302533,3.48117
50.5437,0.308333,1,0.311306,0.302576,3.48248
50.5639,0.302083,1,0.311498,0.30262,3.48378
50.5841,0.289583,1,0.311695,0.302665,3.48508
50.6044,0.272917,1,0.311895,0.30271,3.48638
50.6246,0.310417,1,0.3121,0.302755,3.48768
50.6448,0.291667,1,0.312309,0.3028,3.48898
50.6651,0.317708,1,0.312524,0.302846,3.49029
50.6853,0.321875,1,0.312743,0.302892,3.49159
50.7055,0.319792,1,0.312966,0.302938,3.49289
50.7257,0.30625,1,0.313196,0.302985,3.49419
50.746,0.291667,1,0.31343,0.303032,3.49549
50.7662,0.292708,1,0.31367,0.303079,3.49679
50.7864,0.284375,1,0.313916,0.303127,3.49809
50.8066,0.3125,1,0.314167,0.303175,3.49939
50.8269,0.29375,1,0.314425,0.303223,3.50069
50.8471,0.291667,1,0.314689,0.303271,3.50199
50.8673,0.303125,1,0.31496,0.30332,3.50329
50.8875,0.302083,1,0.315238,0.303369,3.50459
50.9078,0.321875,1,0.315522,0.303419,3.50589
50.928,0.305208,1,0.315815,0.303469,3.50719
50.9482,0.307292,1,0.316114,0.303519,3.50849
50.9684,0.313542,1,0.316422,0.303569,3.50979
50.9887,0.292708,1,0.316738,0.30362,3.51109
51.0089,0.327083,1,0.317063,0.303671,3.51239
51.0291,0.325,1,0.317396,0.303722,3.51369
51.0493,0.341667,1,0.317739,0.303774,3.51499
51.0696,0.346875,1,0.318092,0.303826,3.51629
51.0898,0.322917,1,0.318454,0.303878,3.51759
51.11,0.313542,1,0.318827,0.30393,3.51889
51.1303,0.319792,1,0.319212,0.303983,3.52019
51.1505,0.335417,1,0.319608,0.304036,3.52149
51.1707,0.336458,1,0.320015,0.30409,3.52279
51.1909,0.3375,1,0.320436,0.304143,3.52408
51.2112,0.332292,1,0.320869,0.304197,3.52538
51.2314,0.344792,1,0.321316,0.304252,3.52668
51.2516,0.332292,1,0.321778,0.304306,3.52798
51.2718,0.347917,1,0.322254,0.304361,3.52928
51.2921,0.33125,1,0.322746,0.304416,3.53058
51.3123,0.333333,1,0.323255,0.304472,3.53187
51.3325,0.316667,1,0.323781,0.304527,3.53317
51.3527,0.317708,1,0.324325,0.304583,3.53447
51.373,0.320833,1,0.324889,0.30464,3.53577
51.3932,0.321875,1,0.325472,0.304696,3.53706
51.4134,0.327083,1,0.326077,0.304753,3.53836
51.4336,0.338542,1,0.326704,0.30481,3.53966
51.4539,0.313542,1,0.327354,0.304868,3.54096
51.4741,0.310417,1,0.328029,0.304925,3.54225
51.4943,0.31875,1,0.32873,0.304983,3.54355
51.5145,0.309375,1,0.329459,0.305042,3.54485
51.5348,0.326042,1,0.330217,0.3051,3.54614
51.555,0.380208,1,0.331005,0.305159,3.54744
51.5752,0.315625,1,0.331827,0.305218,3.54874
51.5955,0.325,1,0.332682,0.305278,3.55003
51.6157,0.3375,1,0.333575,0.305337,3.55133
51.6359,0.345833,1,0.334506,0.305397,3.55263
51.6561,0.3625,1,0.335478,0.305457,3.55392
51.6764,0.365625,1,0.336494,0.305518,3.55522
51.6966,0.328125,1,0.337557,0.305579,3.55651
51.7168,0.304167,1,0.33867,0.30564,3.55781
51.737,0.342708,1,0.339836,0.305701,3.5591
51.7573,0.334375,1,0.341058,0.305762,3.5604
51.7775,0.307292,1,0.342341,0.305824,3.5617
51.7977,0.329167,1,0.343689,0.305886,3.56299
51.8179,0.3625,1,0.345107,0.305949,3.56429
51.8382,0.35,1,0.346598,0.306011,3.56558
51.8584,0.321875,1,0.34817,0.306074,3.56688
51.8786,0.345833,1,0.349829,0.306137,3.56817
51.8988,0.35,1,0.35158,0.306201,3.56947
51.9191,0.329167,1,0.353431,0.306264,3.57076
51.9393,0.352083,1,0.35539,0.306328,3.57205
51.9595,0.36875,1,0.357466,0.306392,3.57335
51.9797,0.338542,1,0.35967,0.306457,3.57464
52,0.365625,1,0.362011,0.306522,3.57594
52.0202,0.364583,1,0.364501,0.306586,3.57723
52.0404,0.3625,1,0.367155,0.306652,3.57853
52.0607,0.345833,1,0.369987,0.306717,3.57982
52.0809,0.355208,1,0.373014,0.306783,3.58111
52.1011,0.370833,1,0.376254,0.306849,3.58241
52.1213,0.396875,1,0.379729,0.306915,3.5837
52.1416,0.364583,1,0.383462,0.306981,3.58499
52.1618,0.39375,1,0.38748,0.307048,3.58629
52.182,0.396875,1,0.391813,0.307115,3.58758
52.2022,0.396875,1,0.396497,0.307182,3.58887
52.2225,0.378125,1,0.401568,0.30725,3.59017
52.2427,0.425,1,0.407074,0.307317,3.59146
52.2629,0.404167,1,0.413066,0.307385,3.59275
52.2831,0.414583,1,0.419604,0.307453,3.59404
52.3034,0.433333,1,0.426755,0.307522,3.59534
52.3236,0.442708,1,0.434601,0.30759,3.59663
52.3438,0.483333,1,0.443238,0.307659,3.59792
52.364,0.482292,1,0.452773,0.307728,3.59921
52.3843,0.482292,1,0.463338,0.307798,3.60051
52.4045,0.496875,1,0.475091,0.307867,3.6018
52.4247,0.541667,1,0.488212,0.307937,3.60309
52.4449,0.547917,1,0.502928,0.308007,3.60438
52.4652,0.579167,1,0.519508,0.308077,3.60567
52.4854,0.592708,1,0.538287,0.308148,3.60696
52.5056,0.6125,1,0.559665,0.308219,3.60826
52.5259,0.686458,1,0.584151,0.308289,3.60955
52.5461,0.704167,1,0.612383,0.308361,3.61084
52.5663,0.754167,1,0.645155,0.308432,3.61213
52.5865,0.8375,1,0.683501,0.308504,3.61342
52.6068,0.867708,1,0.728764,0.308576,3.61471
52.627,0.922917,1,0.782689,0.308648,3.616
52.6472,1.03958,0.961924,0.847654,0.30872,3.61729
52.6674,1.20833,0.827586,0.92695,0.308792,3.61858
52.6877,1.31667,0.759494,1.02533,0.308865,3.61987
52.7079,1.37083,0.729483,1.1499,0.308938,3.62116
52.7281,1.60417,0.623377,1.31182,0.309011,3.62245
52.7483,1.86146,0.537213,1.52865,0.309085,3.62374
52.7686,2.15,0.465116,1.82712,0.309158,3.62503
52.7888,2.41458,0.41415,2.24586,0.309232,3.62632
52.809,3.025,0.330579,2.83536,0.309306,3.62761
52.8292,3.61042,0.276976,3.653,0.30938,3.6289
52.8495,4.54583,0.219982,4.74301,0.309455,3.63019
52.8697,5.82188,0.171766,6.08036,0.30953,3.63148
52.8899,7.38021,0.135498,7.44254,0.309604,3.63277
52.9101,8.60729,0.116181,8.31981,0.30968,3.63406
52.9304,8.86042,0.112862,8.26565,0.309755,3.63535
52.9506,7.72396,0.129467,7.47812,0.30983,3.63664
52.9708,6.39687,0.156326,6.55999,0.309906,3.63793
52.9911,5.55,0.18018,5.91828,0.309982,3.63921
53.0113,5.33125,0.187573,5.64856,0.310058,3.6405
53.0315,5.43958,0.183838,5.61332,0.310134,3.64179
53.0517,5.64062,0.177285,5.49488,0.310211,3.64308
53.072,5.29063,0.189014,5.0166,0.310288,3.64437
53.0922,4.52708,0.220893,4.23714,0.310364,3.64566
53.1124,3.56667,0.280374,3.41266,0.310442,3.64694
53.1326,2.87812,0.347448,2.70856,0.310519,3.64823
53.1529,2.23229,0.44797,2.16409,0.310596,3.64952
53.1731,1.88854,0.529509,1.76138,0.310674,3.65081
53.1933,1.6625,0.601504,1.46866,0.310752,3.65209
53.2135,1.55208,0.644295,1.25585,0.31083,3.65338
53.2338,1.25,0.8,1.09874,0.310908,3.65467
53.254,1.20208,0.831889,0.979874,0.310987,3.65596
53.2742,0.977083,1,0.887413,0.311065,3.65724
53.2944,0.915625,1,0.813682,0.311144,3.65853
53.3147,0.858333,1,0.753676,0.311223,3.65982
53.3349,0.786458,1,0.704042,0.311302,3.6611
53.3551,0.740625,1,0.662471,0.311382,3.66239
53.3753,0.672917,1,0.627284,0.311461,3.66368
53.3956,0.664583,1,0.597221,0.311541,3.66496
53.4158,0.620833,1,0.571334,0.311621,3.66625
53.436,0.559375,1,0.548876,0.311701,3.66754
53.4563,0.569792,1,0.529267,0.311781,3.66882
53.4765,0.50625,1,0.51204,0.311862,3.67011
53.4967,0.490625,1,0.496825,0.311943,3.67139
53.5169,0.476042,1,0.483321,0.312023,3.67268
53.5372,0.469792,1,0.471277,0.312104,3.67396
53.5574,0.455208,1,0.460492,0.312186,3.67525
53.5776,0.461458,1,0.450797,0.312267,3.67654
53.5978,0.41875,1,0.442049,0.312348,3.67782
53.6181,0.438542,1,0.434128,0.31243,3.67911
53.6383,0.3875,1,0.426935,0.312512,3.68039
53.6585,0.397917,1,0.420383,0.312594,3.68168
53.6787,0.3875,1,0.414399,0.312676,3.68296
53.699,0.364583,1,0.408919,0.312758,3.68424
53.7192,0.409375,1,0.40389,0.312841,3.68553
53.7394,0.39375,1,0.399262,0.312924,3.68681
53.7596,0.351042,1,0.394996,0.313006,3.6881
53.7799,0.3875,1,0.391055,0.313089,3.68938
53.8001,0.365625,1,0.387407,0.313173,3.69067
53.8203,0.353125,1,0.384025,0.313256,3.69195
53.8405,0.379167,1,0.380883,0.313339,3.69323
53.8608,0.366667,1,0.377961,0.313423,3.69452
53.881,0.355208,1,0.375238,0.313507,3.6958
53.9012,0.358333,1,0.372697,0.313591,3.69708
53.9215,0.369792,1,0.370323,0.313675,3.69837
53.9417,0.345833,1,0.368102,0.313759,3.69965
53.9619,0.392708,1,0.366022,0.313843,3.70093
53.9821,0.33125,1,0.364071,0.313928,3.70222
54.0024,0.327083,1,0.362239,0.314013,3.7035
54.0226,0.345833,1,0.360518,0.314098,3.70478
54.0428,0.329167,1,0.358898,0.314183,3.70607
54.063,0.346875,1,0.357373,0.314268,3.70735
54.0833,0.361458,1,0.355935,0.314353,3.70863
54.1035,0.371875,1,0.354578,0.314438,3.70991
54.1237,0.326042,1,0.353298,0.314524,3.7112
54.1439,0.332292,1,0.352088,0.31461,3.71248
54.1642,0.313542,1,0.350943,0.314696,3.71376
54.1844,0.3125,1,0.34986,0.314781,3.71504
54.2046,0.352083,1,0.348834,0.314868,3.71632
54.2248,0.347917,1,0.347862,0.314954,3.71761
54.2451,0.317708,1,0.346941,0.31504,3.71889
54.2653,0.315625,1,0.346066,0.315127,3.72017
54.2855,0.320833,1,0.345236,0.315213,3.72145
54.3057,0.321875,1,0.344448,0.3153,3.72273
54.326,0.329167,1,0.343698,0.315387,3.72401
54.3462,0.327083,1,0.342986,0.315474,3.72529
54.3664,0.301042,1,0.342309,0.315561,3.72657
54.3866,0.341667,1,0.341664,0.315649,3.72785
54.4069,0.307292,1,0.34105,0.315736,3.72914
54.4271,0.320833,1,0.340466,0.315824,3.73042
54.4473,0.336458,1,0.339909,0.315911,3.7317
54.4676,0.328125,1,0.339379,0.315999,3.73298
54.4878,0.348958,1,0.338873,0.316087,3.73426
54.508,0.329167,1,0.338391,0.316175,3.73554
54.5282,0.301042,1,0.337932,0.316263,3.73682
54.5485,0.307292,1,0.337493,0.316352,3.7381
54.5687,0.323958,1,0.337075,0.31644,3.73938
54.5889,0.317708,1,0.336676,0.316529,3.74066
54.6091,0.304167,1,0.336295,0.316617,3.74193
54.6294,0.294792,1,0.335931,0.316706,3.74321
54.6496,0.307292,1,0.335584,0.316795,3.74449
54.6698,0.3125,1,0.335253,0.316884,3.74577
54.69,0.325,1,0.334937,0.316973,3.74705
54.7103,0.315625,1,0.334635,0.317062,3.74833
54.7305,0.332292,1,0.334346,0.317152,3.74961
54.7507,0.311458,1,0.334071,0.317241,3.75089
54.7709,0.290625,1,0.333808,0.317331,3.75217
54.7912,0.336458,1,0.333558,0.31742,3.75344
54.8114,0.297917,1,0.333318,0.31751,3.75472
54.8316,0.31875,1,0.33309,0.3176,3.756
54.8518,0.315625,1,0.332872,0.31769,3.75728
54.8721,0.327083,1,0.332664,0.31778,3.75856
54.8923,0.305208,1,0.332465,0.31787,3.75983
54.9125,0.310417,1,0.332276,0.31796,3.76111
54.9328,0.319792,1,0.332096,0.318051,3.76239
54.953,0.289583,1,0.331924,0.318141,3.76367
54.9732,0.309375,1,0.33176,0.318232,3.76494
54.9934,0.294792,1,0.331605,0.318322,3.76622
55.0137,0.313542,1,0.331456,0.318413,3.7675
55.0339,0.329167,1,0.331315,0.318504,3.76878
55.0541,0.295833,1,0.331181,0.318595,3.77005
55.0743,0.296875,1,0.331054,0.318686,3.77133
55.0946,0.298958,1,0.330933,0.318777,3.77261
55.1148,0.294792,1,0.330818,0.318868,3.77388
55.135,0.34375,1,0.33071,0.318959,3.77516
55.1552,0.303125,1,0.330607,0.319051,3.77644
55.1755,0.315625,1,0.330509,0.319142,3.77771
55.1957,0.30625,1,0.330417,0.319234,3.77899
55.2159,0.295833,1,0.330331,0.319325,3.78026
55.2361,0.304167,1,0.330249,0.319417,3.78154
55.2564,0.305208,1,0.330172,0.319509,3.78282
55.2766,0.325,1,0.3301,0.319601,3.78409
55.2968,0.29375,1,0.330032,0.319693,3.78537
55.317,0.31875,1,0.329968,0.319785,3.78664
55.3373,0.328125,1,0.329909,0.319877,3.78792
55.3575,0.275,1,0.329854,0.319969,3.78919
55.3777,0.303125,1,0.329803,0.320061,3.79047
55.398,0.288542,1,0.329755,0.320153,3.79174
55.4182,0.303125,1,0.329711,0.320246,3.79302
55.4384,0.3125,1,0.329671,0.320338,3.79429
55.4586,0.328125,1,0.329635,0.320431,3.79557
55.4789,0.288542,1,0.329601,0.320523,3.79684
55.4991,0.31875,1,0.329571,0.320616,3.79811
55.5193,0.309375,1,0.329544,0.320709,3.79939
55.5395,0.320833,1,0.32952,0.320801,3.80066
55.5598,0.332292,1,0.329499,0.320894,3.80194
55.58,0.294792,1,0.329481,0.320987,3.80321
55.6002,0.305208,1,0.329466,0.32108,3.80448
55.6204,0.320833,1,0.329453,0.321173,3.80576
55.6407,0.321875,1,0.329443,0.321266,3.80703
55.6609,0.305208,1,0.329436,0.321359,3.8083
55.6811,0.28125,1,0.329558,0.321453,3.80958
55.7013,0.298958,1,0.329556,0.321546,3.81085
55.7216,0.286458,1,0.329557,0.321639,3.81212
55.7418,0.314583,1,0.329559,0.321733,3.8134
55.762,0.358333,1,0.329564,0.321826,3.81467
55.7822,0.2875,1,0.329571,0.32192,3.81594
55.8025,0.328125,1,0.32958,0.322013,3.81721
55.8227,0.296875,1,0.329591,0.322107,3.81849
55.8429,0.288542,1,0.329604,0.3222,3.81976
55.8632,0.305208,1,0.329683,0.322294,3.82103
55.8834,0.317708,1,0.3297,0.322388,3.8223
55.9036,0.308333,1,0.329719,0.322481,3.82358
55.9238,0.291667,1,0.329739,0.322575,3.82485
55.9441,0.296875,1,0.329762,0.322669,3.82612
55.9643,0.33125,1,0.329786,0.322763,3.82739
55.9845,0.284375,1,0.329812,0.322857,3.82866
56.0047,0.328125,1,0.329839,0.322951,3.82993
56.025,0.305208,1,0.329868,0.323045,3.8312
56.0452,0.296875,1,0.329898,0.323139,3.83248
56.0654,0.279167,1,0.32993,0.323233,3.83375
56.0856,0.311458,1,0.329964,0.323327,3.83502
56.1059,0.310417,1,0.329999,0.323422,3.83629
56.1261,0.320833,1,0.330035,0.323516,3.83756
56.1463,0.313542,1,0.330072,0.32361,3.83883
56.1665,0.330208,1,0.330111,0.323704,3.8401
56.1868,0.326042,1,0.330151,0.323799,3.84137
56.207,0.363542,1,0.330193,0.323893,3.84264
56.2272,0.320833,1,0.330236,0.323987,3.84391
56.2474,0.315625,1,0.330279,0.324082,3.84518
56.2677,0.333333,1,0.330324,0.324176,3.84645
56.2879,0.316667,1,0.330371,0.32427,3.84772
56.3081,0.3125,1,0.330418,0.324365,3.84899
56.3284,0.325,1,0.330466,0.324459,3.85026
56.3486,0.348958,1,0.330516,0.324554,3.85153
56.3688,0.317708,1,0.330566,0.324648,3.8528
56.389,0.322917,1,0.330618,0.324743,3.85407
56.4093,0.321875,1,0.330671,0.324838,3.85533
56.4295,0.328125,1,0.330724,0.324932,3.8566
56.4497,0.3125,1,0.330779,0.325027,3.85787
56.4699,0.3125,1,0.330834,0.325121,3.85914
56.4902,0.309375,1,0.330891,0.325216,3.86041
56.5104,0.321875,1,0.330948,0.325311,3.86168
56.5306,0.320833,1,0.331006,0.325405,3.86295
56.5508,0.304167,1,0.331065,0.3255,3.86421
56.5711,0.30625,1,0.331125,0.325595,3.86548
56.5913,0.26875,1,0.331186,0.325689,3.86675
56.6115,0.30625,1,0.331247,0.325784,3.86802
56.6317,0.319792,1,0.33131,0.325879,3.86928
56.652,0.346875,1,0.331373,0.325973,3.87055
56.6722,0.333333,1,0.331437,0.326068,3.87182
56.6924,0.321875,1,0.331502,0.326163,3.87309
56.7126,0.30625,1,0.331567,0.326258,3.87435
56.7329,0.314583,1,0.331633,0.326352,3.87562
56.7531,0.316667,1,0.3317,0.326447,3.87689
56.7733,0.311458,1,0.331768,0.326542,3.87815
56.7936,0.302083,1,0.331836,0.326637,3.87942
56.8138,0.311458,1,0.331905,0.326731,3.88069
56.834,0.304167,1,0.331975,0.326826,3.88195
56.8542,0.282292,1,0.332045,0.326921,3.88322
56.8745,0.31875,1,0.332116,0.327015,3.88449
56.8947,0.3,1,0.332187,0.32711,3.88575
56.9149,0.308333,1,0.33226,0.327205,3.88702
56.9351,0.292708,1,0.332332,0.3273,3.88828
56.9554,0.310417,1,0.332406,0.327394,3.88955
56.9756,0.29375,1,0.33248,0.327489,3.89082
56.9958,0.329167,1,0.332554,0.327584,3.89208
57.016,0.3125,1,0.33263,0.327678,3.89335
57.0363,0.319792,1,0.332705,0.327773,3.89461
57.0565,0.330208,1,0.332782,0.327867,3.89588
57.0767,0.321875,1,0.332858,0.327962,3.89714
57.0969,0.35,1,0.332936,0.328057,3.89841
57.1172,0.31875,1,0.333014,0.328151,3.89967
57.1374,0.321875,1,0.333092,0.328246,3.90094
57.1576,0.296875,1,0.333171,0.32834,3.9022
57.1778,0.294792,1,0.333251,0.328435,3.90346
57.1981,0.311458,1,0.333331,0.328529,3.90473
57.2183,0.317708,1,0.333411,0.328624,3.90599
57.2385,0.308333,1,0.333492,0.328718,3.90726
57.2588,0.340625,1,0.333573,0.328813,3.90852
57.279,0.323958,1,0.333655,0.328907,3.90978
57.2992,0.315625,1,0.333738,0.329001,3.91105
57.3194,0.327083,1,0.333821,0.329096,3.91231
57.3397,0.311458,1,0.333904,0.32919,3.91357
57.3599,0.327083,1,0.333988,0.329284,3.91484
57.3801,0.316667,1,0.334072,0.329378,3.9161
57.4003,0.3,1,0.334156,0.329473,3.91736
57.4206,0.29375,1,0.334242,0.329567,3.91863
57.4408,0.302083,1,0.334327,0.329661,3.91989
57.461,0.315625,1,0.334413,0.329755,3.92115
57.4812,0.30625,1,0.334499,0.329849,3.92241
57.5015,0.325,1,0.334586,0.329943,3.92368
57.5217,0.314583,1,0.334673,0.330037,3.92494
57.5419,0.338542,1,0.334761,0.330131,3.9262
57.5621,0.344792,1,0.334849,0.330225,3.92746
57.5824,0.285417,1,0.334938,0.330319,3.92872
57.6026,0.329167,1,0.335026,0.330413,3.92999
57.6228,0.313542,1,0.335116,0.330507,3.93125
57.643,0.284375,1,0.335205,0.3306,3.93251
57.6633,0.317708,1,0.335295,0.330694,3.93377
57.6835,0.282292,1,0.335386,0.330788,3.93503
57.7037,0.3,1,0.335477,0.330881,3.93629
57.724,0.289583,1,0.335568,0.330975,3.93755
57.7442,0.290625,1,0.335659,0.331068,3.93882
57.7644,0.322917,1,0.335751,0.331162,3.94008
57.7846,0.317708,1,0.335844,0.331255,3.94134
57.8049,0.3125,1,0.335936,0.331349,3.9426
57.8251,0.296875,1,0.336029,0.331442,3.94386
57.8453,0.311458,1,0.336123,0.331535,3.94512
57.8655,0.332292,1,0.336217,0.331628,3.94638
57.8858,0.304167,1,0.336311,0.331721,3.94764
57.906,0.311458,1,0.336406,0.331815,3.9489
57.9262,0.2875,1,0.3365,0.331908,3.95016
57.9464,0.301042,1,0.336596,0.332001,3.95142
57.9667,0.308333,1,0.336691,0.332093,3.95268
57.9869,0.323958,1,0.336787,0.332186,3.95394
58.0071,0.278125,1,0.336884,0.332279,3.9552
58.0273,0.2875,1,0.336981,0.332372,3.95646
58.0476,0.294792,1,0.337078,0.332464,3.95771
58.0678,0.322917,1,0.337175,0.332557,3.95897
58.088,0.295833,1,0.337273,0.33265,3.96023
58.1082,0.303125,1,0.337371,0.332742,3.96149
58.1285,0.313542,1,0.33747,0.332834,3.96275
58.1487,0.314583,1,0.337569,0.332927,3.96401
58.1689,0.308333,1,0.337668,0.333019,3.96527
58.1891,0.292708,1,0.337768,0.333111,3.96652
58.2094,0.333333,1,0.337868,0.333203,3.96778
58.2296,0.263542,1,0.337968,0.333295,3.96904
58.2498,0.310417,1,0.338069,0.333387,3.9703
58.2701,0.29375,1,0.33817,0.333479,3.97156
58.2903,0.304167,1,0.338272,0.333571,3.97281
58.3105,0.323958,1,0.338373,0.333663,3.97407
58.3307,0.303125,1,0.338476,0.333754,3.97533
58.351,0.29375,1,0.338578,0.333846,3.97659
58.3712,0.3125,1,0.338681,0.333938,3.97784
58.3914,0.291667,1,0.338785,0.334029,3.9791
58.4116,0.301042,1,0.338888,0.33412,3.98036
58.4319,0.2875,1,0.338993,0.334212,3.98161
58.4521,0.292708,1,0.339097,0.334303,3.98287
58.4723,0.28125,1,0.339202,0.334394,3.98413
58.4925,0.297917,1,0.339307,0.334485,3.98538
58.5128,0.314583,1,0.339413,0.334576,3.98664
58.533,0.314583,1,0.339519,0.334667,3.98789
58.5532,0.289583,1,0.339625,0.334757,3.98915
58.5734,0.319792,1,0.339732,0.334848,3.99041
58.5937,0.321875,1,0.33984,0.334939,3.99166
58.6139,0.290625,1,0.339947,0.335029,3.99292
58.6341,0.314583,1,0.340056,0.33512,3.99417
58.6543,0.314583,1,0.340164,0.33521,3.99543
58.6746,0.291667,1,0.340273,0.3353,3.99668
58.6948,0.304167,1,0.340382,0.33539,3.99794
58.715,0.279167,1,0.340492,0.33548,3.99919
58.7353,0.316667,1,0.340603,0.33557,4.00045
58.7555,0.316667,1,0.340713,0.33566,4.0017
58.7757,0.311458,1,0.340824,0.33575,4.00296
58.7959,0.311458,1,0.340936,0.335839,4.00421
58.8162,0.302083,1,0.341048,0.335929,4.00547
58.8364,0.31875,1,0.341161,0.336018,4.00672
58.8566,0.288542,1,0.341274,0.336108,4.00798
58.8768,0.3,1,0.341387,0.336197,4.00923
58.8971,0.289583,1,0.341501,0.336286,4.01048
58.9173,0.3,1,0.341616,0.336375,4.01174
58.9375,0.355208,1,0.341731,0.336464,4.01299
58.9577,0.310417,1,0.341846,0.336553,4.01424
58.978,0.310417,1,0.341962,0.336641,4.0155
58.9982,0.291667,1,0.342079,0.33673,4.01675
59.0184,0.330208,1,0.342196,0.336818,4.018
59.0386,0.29375,1,0.342314,0.336907,4.01926
59.0589,0.339583,1,0.342432,0.336995,4.02051
59.0791,0.322917,1,0.342551,0.337083,4.02176
59.0993,0.33125,1,0.34267,0.337171,4.02301
59.1195,0.3,1,0.34279,0.337259,4.02427
59.1398,0.314583,1,0.34291,0.337347,4.02552
59.16,0.2875,1,0.343031,0.337435,4.02677
59.1802,0.310417,1,0.343153,0.337522,4.02802
59.2005,0.30625,1,0.343276,0.33761,4.02928
